TotalCharges,MonthlyCharges,tenure,is_monthly_contract,Contract_Two year,Contract_Month-to-month,avg_monthly_charge,is_new_customer,no_value_added,PaymentMethod_Electronic check,PhoneService_enc,InternetService_Fiber optic,is_fiber_optic,OnlineSecurity_enc,TechSupport_enc,num_services,tenure_group_new_0_12,Dependents_enc,PaperlessBilling_enc
2877.95,96.6,31,1,0,1,92.83709677419354,0,0,0,1,1,1,0,1,4,0,0,1
158.35,20.25,8,1,0,1,19.79375,0,0,0,1,0,0,0,0,1,1,0,0
3058.15,44.6,70,0,1,0,43.68785714285715,0,0,0,0,0,0,1,1,4,0,0,1
4263.4,60.8,69,0,0,0,61.78840579710145,0,0,0,0,0,0,0,1,5,0,0,1
90.6,90.6,1,1,0,1,90.6,1,1,1,1,1,1,0,0,3,1,0,0
1843.05,78.55,23,0,0,0,80.13260869565217,0,0,1,1,0,0,1,0,5,0,0,1
6094.25,86.65,72,0,1,0,84.64236111111111,0,0,0,1,0,0,1,1,6,0,0,0
3557.7,69.75,50,1,0,1,71.154,0,1,0,1,1,1,0,0,1,0,1,1
4063.0,90.4,44,1,0,1,92.3409090909091,0,1,0,1,1,1,0,0,3,0,0,1
1423.65,20.05,72,0,1,0,19.772916666666667,0,0,0,1,0,0,0,0,1,0,0,0
226.95,29.25,8,1,0,1,28.36875,0,0,0,0,0,0,0,0,1,1,0,1
1309.15,35.55,39,0,0,0,33.56794871794872,0,0,0,0,0,0,0,1,2,0,0,0
892.7,50.0,18,1,0,1,49.59444444444445,0,1,0,1,0,0,0,0,2,0,0,1
2861.45,93.95,32,1,0,1,89.4203125,0,0,0,1,1,1,0,0,4,0,1,1
6962.85,98.65,71,0,0,0,98.06830985915494,0,1,0,1,1,1,0,0,4,0,0,1
141.45,70.7,2,1,0,1,70.725,1,1,1,1,1,1,0,0,1,1,0,1
1275.85,19.7,63,0,1,0,20.2515873015873,0,0,0,1,0,0,0,0,1,0,1,0
2548.55,60.0,43,0,1,0,59.2686046511628,0,0,1,1,0,0,0,0,3,0,0,1
3729.75,85.9,42,1,0,1,88.80357142857143,0,0,0,1,1,1,0,1,3,0,0,1
553.0,25.15,24,0,1,0,23.041666666666668,0,0,0,1,0,0,0,0,1,0,0,0
3707.6,59.0,63,0,1,0,58.85079365079365,0,0,1,0,0,0,1,0,5,0,1,0
144.35,20.25,7,1,0,1,20.62142857142857,0,0,0,1,0,0,0,0,1,1,1,0
374.5,19.4,20,1,0,1,18.725,0,0,1,1,0,0,0,0,1,0,1,1
865.05,20.5,44,0,0,0,19.660227272727276,0,0,0,1,0,0,0,0,1,0,1,1
1785.65,60.9,28,1,0,1,63.77321428571429,0,0,0,1,0,0,1,1,4,0,0,0
551.95,60.9,8,1,0,1,68.99375,0,0,0,1,0,0,1,0,3,1,0,0
7689.8,110.2,70,0,1,0,109.85428571428572,0,0,1,1,1,1,0,1,6,0,1,1
5360.75,74.4,72,0,1,0,74.45486111111111,0,0,0,1,0,0,1,1,6,0,0,0
61.15,61.15,1,1,0,1,61.15,1,0,1,1,0,0,1,0,3,1,0,0
1784.9,25.6,67,0,1,0,26.64029850746269,0,0,0,1,0,0,0,0,1,0,0,0
3165.6,89.7,35,0,0,0,90.44571428571427,0,0,1,1,1,1,0,1,4,0,1,1
3480.35,75.15,45,0,1,0,77.3411111111111,0,0,0,1,0,0,1,1,5,0,0,0
216.2,19.7,11,1,0,1,19.654545454545453,0,0,0,1,0,0,0,0,1,1,1,0
249.4,61.3,4,1,0,1,62.35,1,0,1,1,0,0,0,1,3,1,0,1
296.15,20.1,16,0,0,0,18.509375,0,0,0,1,0,0,0,0,1,0,0,0
389.25,19.55,18,1,0,1,21.625,0,0,0,1,0,0,0,0,1,0,0,1
424.45,94.3,4,1,0,1,106.1125,1,1,1,1,1,1,0,0,3,1,0,1
393.15,20.35,20,0,0,0,19.6575,0,0,0,1,0,0,0,0,1,0,0,0
5903.15,88.8,67,0,0,0,88.10671641791045,0,0,0,1,0,0,1,1,7,0,0,1
4116.8,98.15,40,0,0,0,102.92,0,0,0,1,1,1,1,1,6,0,0,1
109.5,20.95,6,1,0,1,18.25,1,0,0,1,0,0,0,0,1,1,0,1
5386.5,93.35,59,1,0,1,91.29661016949152,0,0,1,1,1,1,0,1,4,0,0,0
1932.75,39.7,50,0,1,0,38.655,0,0,0,0,0,0,0,1,3,0,0,0
84.8,84.8,1,1,0,1,84.8,1,0,1,1,1,1,0,1,3,1,0,1
592.65,43.8,13,0,0,0,45.58846153846154,0,1,1,1,0,0,0,0,1,0,0,0
467.15,24.7,21,1,0,1,22.245238095238093,0,0,0,1,0,0,0,0,1,0,1,0
4443.45,106.3,41,1,0,1,108.37682926829268,0,0,1,1,1,1,0,0,5,0,0,1
3688.6,105.35,34,1,0,1,108.48823529411764,0,0,0,1,1,1,1,0,6,0,1,1
2807.1,98.8,29,1,0,1,96.79655172413791,0,0,0,1,1,1,0,1,5,0,0,1
2586.0,65.1,40,1,0,1,64.65,0,0,0,1,0,0,1,0,4,0,0,0
69.95,69.95,1,1,0,1,69.95,1,1,1,1,1,1,0,0,1,1,0,0
4889.2,98.35,49,1,0,1,99.7795918367347,0,0,1,1,1,1,0,0,4,0,1,1
2094.9,59.6,35,1,0,1,59.85428571428572,0,0,1,1,0,0,1,0,3,0,0,1
438.05,54.75,8,1,0,1,54.75625,0,1,0,1,0,0,0,0,2,1,0,1
1299.8,68.35,18,1,0,1,72.21111111111111,0,0,1,1,0,0,1,1,5,0,0,1
5163.3,105.05,50,0,1,0,103.266,0,0,0,1,1,1,1,0,5,0,0,1
2628.6,85.95,32,1,0,1,82.14375,0,1,0,1,1,1,0,0,2,0,0,1
1081.25,49.7,23,1,0,1,47.01086956521739,0,1,0,1,0,0,0,0,2,0,0,0
242.05,78.5,3,1,0,1,80.68333333333334,1,1,1,1,1,1,0,0,2,1,0,1
2862.55,78.95,38,0,0,0,75.33026315789475,0,0,0,1,0,0,0,0,5,0,1,0
4911.05,96.4,51,0,0,0,96.29509803921567,0,0,0,1,1,1,1,0,4,0,0,1
291.45,56.15,5,1,0,1,58.29,1,0,1,1,0,0,0,1,3,1,0,0
6109.75,96.0,63,0,0,0,96.98015873015872,0,0,1,1,1,1,0,0,4,0,0,1
71.65,71.65,1,1,0,1,71.65,1,1,1,1,1,1,0,0,1,1,0,1
156.1,38.55,4,1,0,1,39.025,1,0,0,0,0,0,1,0,2,1,1,0
2421.6,60.15,42,0,0,0,57.65714285714286,0,0,0,1,0,0,1,0,3,0,0,1
7030.65,100.5,71,0,1,0,99.02323943661972,0,0,0,1,1,1,1,0,5,0,1,0
45.7,45.7,1,1,0,1,45.7,1,1,0,1,0,0,0,0,1,1,0,1
2656.7,90.1,29,0,0,0,91.6103448275862,0,0,0,1,1,1,1,0,4,0,0,0
2979.2,94.5,31,1,0,1,96.1032258064516,0,0,1,1,1,1,0,0,4,0,0,1
547.8,64.95,9,1,0,1,60.86666666666666,0,0,0,1,0,0,1,1,4,1,0,0
1023.9,59.4,16,1,0,1,63.99375,0,0,1,1,0,0,0,1,3,0,0,0
20.4,20.4,1,1,0,1,20.4,1,0,0,1,0,0,0,0,1,1,0,0
2804.45,94.1,30,1,0,1,93.48166666666664,0,0,0,1,1,1,0,1,4,0,0,1
918.7,19.0,49,0,0,0,18.748979591836736,0,0,0,1,0,0,0,0,1,0,0,0
1652.1,69.5,23,1,0,1,71.83043478260869,0,0,0,1,0,0,0,1,4,0,1,1
74.9,74.9,1,1,0,1,74.9,1,1,1,1,1,1,0,0,2,1,0,1
475.7,49.55,10,0,0,0,47.57,0,0,0,1,0,0,0,0,2,1,1,0
1261.45,24.95,50,0,1,0,25.229,0,0,0,1,0,0,0,0,1,0,1,0
5475.9,94.1,60,1,0,1,91.265,0,0,0,1,1,1,1,0,4,0,0,1
20.3,20.3,1,1,0,1,20.3,1,0,0,1,0,0,0,0,1,1,0,1
118.3,62.05,2,1,0,1,59.15,1,1,0,1,0,0,0,0,2,1,0,0
2303.35,74.9,32,1,0,1,71.9796875,0,1,1,1,1,1,0,0,1,0,0,1
669.45,20.05,33,1,0,1,20.28636363636364,0,0,0,1,0,0,0,0,1,0,0,0
2263.45,96.55,24,0,1,0,94.31041666666664,0,1,1,1,1,1,0,0,4,0,1,1
4534.9,111.95,41,0,0,0,110.60731707317072,0,0,1,1,1,1,0,1,6,0,1,1
1637.4,39.3,40,1,0,1,40.935,0,0,1,0,0,0,0,0,2,0,0,1
963.95,25.05,38,0,1,0,25.367105263157896,0,0,0,1,0,0,0,0,1,0,1,0
7099.0,111.6,64,0,1,0,110.921875,0,0,0,1,1,1,1,1,6,0,1,1
3975.9,60.65,68,0,0,0,58.46911764705882,0,0,0,1,0,0,0,1,4,0,0,1
3515.25,49.35,71,0,1,0,49.51056338028169,0,0,1,0,0,0,0,0,3,0,0,0
3470.8,103.8,34,0,0,0,102.08235294117648,0,0,1,1,1,1,1,0,5,0,1,1
1660.0,90.6,19,1,0,1,87.36842105263158,0,0,1,1,1,1,1,0,3,0,0,1
20.2,20.2,1,1,0,1,20.2,1,0,0,1,0,0,0,0,1,1,0,0
1742.5,102.55,17,1,0,1,102.5,0,0,1,1,1,1,0,0,5,0,0,1
5645.8,104.1,54,1,0,1,104.55185185185184,0,0,0,1,1,1,1,0,5,0,1,1
2511.55,62.05,40,0,0,0,62.78875000000001,0,0,0,0,0,0,1,0,5,0,0,0
4895.1,115.05,43,0,1,0,113.83953488372094,0,0,0,1,1,1,1,1,7,0,0,0
999.45,75.0,13,1,0,1,76.88076923076923,0,1,0,1,1,1,0,0,1,0,0,1
1699.15,25.45,66,0,0,0,25.74469696969697,0,0,0,1,0,0,0,0,1,0,0,0
46.2,46.2,1,1,0,1,46.2,1,1,0,1,0,0,0,0,1,1,0,0
80.95,45.4,2,1,0,1,40.475,1,1,1,1,0,0,0,0,1,1,0,1
788.05,24.85,29,0,0,0,27.17413793103448,0,1,0,0,0,0,0,0,0,0,0,1
2387.75,100.25,25,1,0,1,95.51,0,0,1,1,1,1,0,0,4,0,0,1
840.1,41.9,21,1,0,1,40.00476190476191,0,0,1,0,0,0,1,0,2,0,0,1
3147.15,83.45,38,1,0,1,82.81973684210527,0,0,1,1,1,1,1,0,3,0,0,1
105.5,19.0,6,0,0,0,17.583333333333332,1,0,0,1,0,0,0,0,1,1,1,0
5743.05,104.15,55,0,0,0,104.41909090909093,0,0,1,1,1,1,0,1,5,0,0,1
5861.75,99.5,59,0,1,0,99.35169491525424,0,1,0,1,1,1,0,0,4,0,1,1
921.3,19.45,49,0,0,0,18.802040816326528,0,0,0,1,0,0,0,0,1,0,1,0
189.45,19.6,10,0,0,0,18.945,0,0,0,1,0,0,0,0,1,1,0,0
1917.1,81.0,23,1,0,1,83.35217391304347,0,1,1,1,1,1,0,0,2,0,0,1
20.25,20.25,1,1,0,1,20.25,1,0,0,1,0,0,0,0,1,1,0,1
3082.1,98.05,31,0,0,0,99.42258064516128,0,0,0,1,1,1,1,0,4,0,1,0
4084.35,72.6,56,0,1,0,72.93482142857142,0,0,0,1,0,0,1,1,5,0,1,1
5705.05,80.7,71,0,1,0,80.35281690140846,0,0,0,1,0,0,0,1,6,0,0,1
3593.8,79.2,46,0,1,0,78.12608695652175,0,0,0,1,0,0,1,0,5,0,0,0
1074.3,74.4,15,1,0,1,71.61999999999999,0,0,1,1,1,1,0,0,2,0,0,1
52.0,19.85,2,1,0,1,26.0,1,0,0,1,0,0,0,0,1,1,0,0
1672.1,23.85,71,0,1,0,23.55070422535211,0,0,0,1,0,0,0,0,1,0,0,0
808.95,19.6,40,0,1,0,20.223750000000003,0,0,0,1,0,0,0,0,1,0,1,0
156.25,20.15,8,1,0,1,19.53125,0,0,0,1,0,0,0,0,1,1,0,0
523.1,45.05,12,1,0,1,43.59166666666667,0,1,1,1,0,0,0,0,1,1,0,1
335.75,94.85,3,1,0,1,111.91666666666669,1,1,1,1,1,1,0,0,3,1,0,1
1752.55,95.45,18,1,0,1,97.36388888888888,0,1,1,1,1,1,0,0,3,0,0,1
7840.6,108.2,72,0,1,0,108.89722222222224,0,0,1,1,1,1,0,1,6,0,0,1
6859.05,94.8,70,0,1,0,97.98642857142858,0,0,0,1,0,0,1,1,7,0,0,1
3510.3,74.45,47,0,1,0,74.6872340425532,0,0,0,1,0,0,0,1,5,0,0,0
1718.95,58.55,29,1,0,1,59.27413793103448,0,0,0,1,0,0,1,0,3,0,0,1
1432.55,20.55,72,0,1,0,19.896527777777777,0,0,1,1,0,0,0,0,1,0,1,0
1597.05,41.1,39,1,0,1,40.95,0,0,0,0,0,0,0,1,3,0,0,0
150.75,20.45,7,1,0,1,21.535714285714285,0,0,0,1,0,0,0,0,1,1,1,0
6856.95,95.65,71,0,0,0,96.57676056338028,0,0,0,1,1,1,1,0,4,0,0,0
4475.9,87.55,51,0,0,0,87.7627450980392,0,1,0,1,1,1,0,0,3,0,0,0
5244.45,100.3,52,0,0,0,100.85480769230767,0,0,1,1,1,1,1,0,5,0,1,0
4424.2,95.25,46,0,0,0,96.1782608695652,0,0,0,1,1,1,0,0,4,0,0,0
3624.3,94.65,38,1,0,1,95.3763157894737,0,0,1,1,1,1,0,0,4,0,1,1
362.6,34.55,10,1,0,1,36.260000000000005,0,1,0,0,0,0,0,0,1,1,1,1
8333.95,114.65,72,0,1,0,115.74930555555557,0,0,0,1,1,1,1,1,7,0,0,1
1495.1,78.7,19,1,0,1,78.68947368421053,0,1,0,1,1,1,0,0,2,0,0,1
267.4,83.9,3,1,0,1,89.13333333333333,1,0,0,1,1,1,0,1,3,1,0,1
5555.3,82.45,69,0,1,0,80.51159420289855,0,0,0,1,0,0,1,1,6,0,0,1
1079.45,20.1,54,0,1,0,19.989814814814817,0,0,0,1,0,0,0,0,1,0,0,0
526.95,43.65,12,1,0,1,43.9125,0,0,1,0,0,0,0,1,3,1,0,1
139.75,21.05,8,1,0,1,17.46875,0,0,0,1,0,0,0,0,1,1,1,0
2024.1,90.0,23,1,0,1,88.00434782608696,0,0,1,1,1,1,1,0,4,0,0,1
533.6,74.35,7,1,0,1,76.22857142857143,0,0,0,1,1,1,1,0,2,1,0,0
418.4,69.25,6,1,0,1,69.73333333333333,1,1,0,1,1,1,0,0,1,1,0,1
867.3,18.85,45,0,0,0,19.273333333333333,0,0,0,1,0,0,0,0,1,0,0,0
5824.75,80.85,72,0,1,0,80.89930555555556,0,0,0,1,0,0,1,1,6,0,1,0
20.35,20.35,1,1,0,1,20.35,1,0,0,1,0,0,0,0,1,1,0,1
625.65,23.85,23,0,1,0,27.20217391304348,0,0,0,1,0,0,0,0,1,0,1,0
6747.35,94.65,72,1,0,1,93.71319444444444,0,1,1,1,1,1,0,0,4,0,0,1
5229.45,75.5,67,0,1,0,78.05149253731344,0,0,1,1,0,0,1,0,4,0,1,1
2151.6,51.25,43,0,0,0,50.03720930232558,0,0,0,0,0,0,1,1,4,0,1,1
45.65,45.65,1,1,0,1,45.65,1,1,1,1,0,0,0,0,1,1,0,1
6339.45,104.35,60,0,0,0,105.6575,0,0,1,1,1,1,0,0,5,0,0,1
152.45,79.85,2,1,0,1,76.225,1,0,1,1,1,1,0,1,3,1,0,1
75.55,75.55,1,1,0,1,75.55,1,1,1,1,1,1,0,0,2,1,0,0
5763.15,78.85,72,0,1,0,80.04374999999999,0,0,0,1,0,0,1,1,6,0,0,0
2901.8,89.6,32,1,0,1,90.68125,0,0,1,1,1,1,1,0,3,0,1,0
5308.7,89.65,61,0,1,0,87.02786885245901,0,0,1,1,0,0,1,1,7,0,0,0
6997.3,110.3,64,0,1,0,109.3328125,0,0,0,1,1,1,1,1,6,0,1,0
294.5,19.55,14,0,0,0,21.035714285714285,0,0,0,1,0,0,0,0,1,0,1,0
1011.8,80.5,13,1,0,1,77.83076923076922,0,1,1,1,1,1,0,0,2,0,0,1
495.15,20.95,25,0,0,0,19.806,0,0,0,1,0,0,0,0,1,0,0,1
2460.15,54.35,46,0,1,0,53.48152173913044,0,0,0,1,0,0,0,1,3,0,0,0
199.75,45.9,4,1,0,1,49.9375,1,1,1,1,0,0,0,0,1,1,0,1
943.0,20.45,47,0,1,0,20.06382978723404,0,0,0,1,0,0,0,0,1,0,0,0
3729.6,69.7,53,0,1,0,70.36981132075472,0,0,0,1,0,0,1,1,5,0,1,1
564.4,70.05,9,1,0,1,62.71111111111111,0,1,0,1,0,0,0,0,4,1,0,1
7930.55,108.15,70,0,0,0,113.29357142857144,0,0,0,1,1,1,1,0,6,0,1,1
4549.45,90.1,50,0,0,0,90.989,0,0,0,1,1,1,1,1,5,0,0,1
704.3,73.8,9,1,0,1,78.25555555555555,0,1,1,1,1,1,0,0,2,1,0,1
1397.65,19.8,70,0,1,0,19.966428571428573,0,0,0,1,0,0,0,0,1,0,0,0
7804.15,118.35,67,0,0,0,116.47985074626864,0,0,0,1,1,1,1,1,7,0,0,1
19.65,19.65,1,1,0,1,19.65,1,0,0,1,0,0,0,0,1,1,0,1
4859.25,74.25,66,0,0,0,73.625,0,1,0,1,1,1,0,0,1,0,1,1
1160.75,20.3,58,0,1,0,20.01293103448276,0,0,0,1,0,0,0,0,1,0,1,0
0.0,52.55,0,0,1,0,52.55,1,0,0,0,0,0,1,1,4,1,1,1
145.15,69.65,2,1,0,1,72.575,1,1,1,1,1,1,0,0,1,1,0,0
810.45,19.85,41,0,1,0,19.76707317073171,0,0,0,1,0,0,0,0,1,0,0,1
292.8,78.85,4,1,0,1,73.2,1,1,1,1,1,1,0,0,2,1,0,1
405.6,20.15,23,0,0,0,17.63478260869565,0,0,0,1,0,0,0,0,1,0,0,0
3902.6,64.05,61,0,0,0,63.97704918032787,0,0,0,1,0,0,0,0,3,0,0,0
163.6,20.05,8,1,0,1,20.45,0,0,0,1,0,0,0,0,1,1,1,0
75.35,75.35,1,1,0,1,75.35,1,0,1,1,1,1,0,0,2,1,1,1
605.9,26.25,22,0,1,0,27.54090909090909,0,0,0,1,0,0,0,0,1,0,0,0
92.45,47.8,2,1,0,1,46.225,1,0,1,1,0,0,1,0,2,1,0,1
4458.15,77.75,55,1,0,1,81.05727272727272,0,1,1,1,1,1,0,0,2,0,0,1
4453.3,74.35,60,1,0,1,74.22166666666666,0,1,0,1,1,1,0,0,1,0,1,0
5000.05,95.15,51,0,0,0,98.04019607843138,0,0,0,1,1,1,1,1,4,0,1,1
526.7,80.3,7,1,0,1,75.24285714285715,0,1,0,1,1,1,0,0,2,1,0,1
131.65,69.6,2,1,0,1,65.825,1,1,1,1,1,1,0,0,1,1,0,1
2917.5,85.3,35,1,0,1,83.35714285714286,0,0,0,1,1,1,0,1,3,0,0,0
6367.2,89.75,70,0,1,0,90.96,0,0,0,1,0,0,1,1,7,0,0,0
89.25,89.25,1,1,0,1,89.25,1,1,1,1,1,1,0,0,3,1,0,1
789.55,25.1,30,0,1,0,26.31833333333333,0,0,0,1,0,0,0,0,1,0,1,1
365.55,49.85,8,1,0,1,45.69375,0,0,1,1,0,0,1,0,2,1,0,1
331.9,70.25,5,1,0,1,66.38,1,1,0,1,1,1,0,0,1,1,0,1
620.55,66.25,9,1,0,1,68.94999999999999,0,0,0,1,0,0,0,1,4,1,0,0
824.75,74.55,11,1,0,1,74.97727272727273,0,0,1,1,1,1,0,0,2,1,0,1
2395.05,39.35,63,0,1,0,38.01666666666667,0,0,0,0,0,0,0,1,3,0,1,0
903.8,23.8,39,0,1,0,23.174358974358974,0,0,0,1,0,0,0,0,1,0,1,1
1607.2,94.4,17,1,0,1,94.54117647058824,0,0,1,1,1,1,1,0,4,0,1,0
773.2,54.25,14,0,0,0,55.22857142857144,0,0,0,1,0,0,0,0,2,0,0,1
5860.7,93.7,61,0,0,0,96.07704918032786,0,0,0,1,1,1,1,1,5,0,0,0
8220.4,115.6,72,0,1,0,114.17222222222222,0,0,0,1,1,1,1,1,7,0,1,1
2283.3,55.8,40,0,0,0,57.0825,0,1,1,1,0,0,0,0,2,0,0,0
20.15,20.15,1,1,0,1,20.15,1,0,0,1,0,0,0,0,1,1,1,1
1798.65,39.65,47,0,0,0,38.26914893617022,0,0,0,0,0,0,1,1,3,0,0,0
2564.3,78.3,34,1,0,1,75.42058823529412,0,1,1,1,1,1,0,0,2,0,1,0
711.95,40.2,18,0,0,0,39.55277777777778,0,0,0,0,0,0,1,1,3,0,0,1
538.2,20.25,27,0,1,0,19.933333333333334,0,0,0,1,0,0,0,0,1,0,0,1
890.35,20.25,46,0,1,0,19.355434782608697,0,0,0,1,0,0,0,0,1,0,1,0
6683.4,95.1,68,0,1,0,98.28529411764706,0,0,0,1,1,1,1,1,5,0,1,0
63.75,19.85,3,1,0,1,21.25,1,0,0,1,0,0,0,0,1,1,0,0
2104.55,94.65,22,1,0,1,95.66136363636365,0,1,0,1,1,1,0,0,3,0,0,1
3436.1,96.5,36,1,0,1,95.44722222222222,0,0,1,1,1,1,0,0,4,0,0,1
1682.05,60.0,28,0,0,0,60.073214285714286,0,0,0,0,0,0,0,1,5,0,1,1
996.95,19.85,51,0,0,0,19.54803921568628,0,0,0,1,0,0,0,0,1,0,0,1
399.25,100.85,4,1,0,1,99.8125,1,0,0,1,1,1,0,1,4,1,0,1
2537.0,98.65,26,1,0,1,97.57692307692308,0,0,1,1,1,1,0,1,5,0,0,1
3415.25,92.95,37,1,0,1,92.30405405405403,0,0,1,1,1,1,0,0,4,0,1,1
44.55,44.55,1,1,0,1,44.55,1,1,0,1,0,0,0,0,1,1,0,1
108.05,19.85,5,1,0,1,21.61,1,0,0,1,0,0,0,0,1,1,0,0
2317.1,101.35,22,1,0,1,105.32272727272726,0,0,0,1,1,1,1,0,4,0,0,1
1431.65,24.45,56,0,0,0,25.56517857142857,0,0,0,1,0,0,0,0,1,0,1,1
754.0,20.6,35,0,0,0,21.542857142857144,0,0,0,1,0,0,0,0,1,0,0,0
791.75,73.5,11,1,0,1,71.97727272727273,0,0,1,1,1,1,1,0,2,1,0,1
3725.5,54.9,67,1,0,1,55.6044776119403,0,0,1,1,0,0,0,0,2,0,0,0
750.1,61.8,13,1,0,1,57.7,0,0,0,1,0,0,0,1,4,0,1,0
1382.9,36.0,40,0,0,0,34.572500000000005,0,0,0,0,0,0,0,1,2,0,0,0
46.3,46.3,1,1,0,1,46.3,1,1,1,1,0,0,0,0,1,1,0,0
3121.4,46.25,69,0,1,0,45.23768115942029,0,0,0,0,0,0,1,1,4,0,1,0
438.25,29.7,15,1,0,1,29.216666666666665,0,0,1,0,0,0,0,1,1,0,0,1
215.25,20.35,11,1,0,1,19.568181818181817,0,0,0,1,0,0,0,0,1,1,0,0
39.8,20.1,2,1,0,1,19.9,1,0,0,1,0,0,0,0,1,1,0,0
40.25,20.3,2,1,0,1,20.125,1,0,0,1,0,0,0,0,1,1,1,0
3452.55,102.05,35,1,0,1,98.64428571428572,0,1,0,1,1,1,0,0,4,0,0,0
5607.75,85.0,68,0,1,0,82.46691176470588,0,0,0,1,0,0,1,1,7,0,1,1
5498.2,77.3,70,0,1,0,78.54571428571428,0,0,0,1,0,0,1,1,5,0,0,0
1623.4,30.1,52,0,0,0,31.21923076923077,0,0,0,0,0,0,0,0,1,0,0,0
1391.15,85.05,16,1,0,1,86.946875,0,1,0,1,1,1,0,0,2,0,0,1
124.4,19.15,6,0,0,0,20.73333333333333,1,0,0,1,0,0,0,0,1,1,0,0
1350.15,84.75,16,1,0,1,84.384375,0,1,1,1,1,1,0,0,2,0,0,1
7511.3,111.75,68,0,1,0,110.46029411764708,0,0,0,1,1,1,1,1,6,0,1,0
1132.75,99.95,12,1,0,1,94.39583333333331,0,0,0,1,1,1,0,1,4,1,0,1
4914.9,94.4,50,1,0,1,98.298,0,0,0,1,1,1,1,0,4,0,0,1
1305.95,20.55,61,0,1,0,21.409016393442624,0,0,0,1,0,0,0,0,1,0,1,0
208.45,49.25,4,1,0,1,52.1125,1,0,0,1,0,0,0,0,2,1,0,0
1233.65,95.25,13,1,0,1,94.89615384615384,0,1,1,1,1,1,0,0,3,0,0,1
1789.25,95.15,19,1,0,1,94.17105263157896,0,0,1,1,1,1,1,0,4,0,0,1
3168.0,69.1,46,1,0,1,68.8695652173913,0,0,0,1,0,0,0,0,4,0,0,1
2404.15,76.3,32,1,0,1,75.1296875,0,0,0,1,0,0,1,1,6,0,1,0
1626.05,40.15,42,1,0,1,38.71547619047619,0,0,0,0,0,0,1,0,2,0,0,1
162.45,40.05,4,1,0,1,40.6125,1,0,1,0,0,0,0,1,2,1,0,1
6293.2,89.0,70,0,1,0,89.90285714285714,0,0,0,1,0,0,1,1,7,0,1,1
2754.0,59.6,47,0,1,0,58.59574468085106,0,0,0,1,0,0,0,1,3,0,0,0
5692.65,89.45,64,0,0,0,88.94765625,0,0,0,1,1,1,1,0,4,0,0,0
19.25,19.25,1,1,0,1,19.25,1,0,0,1,0,0,0,0,1,1,0,1
6937.95,108.65,65,0,1,0,106.7376923076923,0,0,0,1,1,1,1,1,6,0,1,0
3244.4,51.35,61,0,1,0,53.18688524590164,0,0,0,0,0,0,0,1,4,0,1,0
125.95,61.2,2,1,0,1,62.975,1,0,0,1,0,0,1,0,3,1,1,1
1474.75,69.1,21,1,0,1,70.22619047619048,0,1,1,1,1,1,0,0,1,0,0,1
178.7,86.2,2,1,0,1,89.35,1,1,0,1,1,1,0,0,3,1,0,1
3266.0,86.3,39,1,0,1,83.74358974358974,0,0,0,1,1,1,0,0,3,0,1,1
3754.6,99.2,37,0,0,0,101.47567567567567,0,0,1,1,1,1,1,1,5,0,0,1
777.3,94.2,8,1,0,1,97.1625,0,1,1,1,1,1,0,0,4,1,1,1
6077.75,110.45,54,0,1,0,112.55092592592592,0,0,1,1,1,1,0,1,6,0,0,1
5471.75,95.65,56,0,0,0,97.70982142857144,0,0,1,1,1,1,1,1,5,0,0,0
5453.4,90.95,60,0,0,0,90.89,0,0,1,1,1,1,0,0,4,0,1,0
5293.95,75.8,68,0,0,0,77.85220588235293,0,0,0,1,0,0,0,1,5,0,1,1
54.75,54.75,1,1,0,1,54.75,1,1,0,1,0,0,0,0,2,1,0,1
2201.75,70.5,32,0,0,0,68.8046875,0,0,0,1,0,0,1,1,5,0,0,0
7782.85,109.3,71,0,1,0,109.61760563380282,0,0,0,1,1,1,1,1,7,0,1,0
264.85,84.75,3,1,0,1,88.28333333333335,1,1,0,1,1,1,0,0,2,1,1,1
8310.55,116.1,71,0,1,0,117.04999999999998,0,0,0,1,1,1,1,1,7,0,0,1
19.75,19.75,1,1,0,1,19.75,1,0,1,1,0,0,0,0,1,1,1,0
1820.45,89.0,20,1,0,1,91.0225,0,1,0,1,1,1,0,0,3,0,0,1
553.0,35.0,18,1,0,1,30.72222222222222,0,1,1,0,0,0,0,0,1,0,1,1
1398.6,64.4,20,1,0,1,69.92999999999999,0,0,0,1,0,0,1,0,4,0,0,0
151.65,70.7,2,1,0,1,75.825,1,1,1,1,1,1,0,0,1,1,0,1
3915.4,96.35,40,1,0,1,97.885,0,0,0,1,1,1,0,0,4,0,1,1
700.45,20.75,35,0,0,0,20.012857142857143,0,0,0,1,0,0,0,0,1,0,0,0
3815.4,68.75,56,0,0,0,68.13214285714285,0,0,0,1,0,0,1,0,4,0,1,0
2936.25,100.4,30,1,0,1,97.875,0,0,0,1,1,1,1,0,4,0,0,1
6093.3,83.55,72,0,1,0,84.62916666666666,0,0,0,1,0,0,1,1,6,0,1,1
4327.5,103.8,42,1,0,1,103.03571428571428,0,0,0,1,1,1,0,1,6,0,0,1
1524.85,71.05,21,0,1,0,72.61190476190475,0,0,0,1,0,0,1,1,5,0,0,0
85.1,20.1,5,0,0,0,17.02,1,0,0,1,0,0,0,0,1,1,1,0
4837.6,94.8,51,0,0,0,94.85490196078432,0,0,1,1,1,1,1,0,4,0,0,1
